portNumber,portName,regionNumber,regionName,countryCode,countryName,latitudeDegrees,latitudeMinutes,latitudeHemisphere,longitudeDegrees,longitudeMinutes,longitudeHemisphere,publicationNumber,chartNumber,harborSize,harborType,shelter,erTide,erSwell,erIce,erOther,overheadLimits,chDepth,anDepth,cpDepth,otDepth,tide,maxVesselCode,goodHoldingGround,turningArea,firstPortOfEntry,usRep,etaMessage,ptCompulsory,ptAvailable,ptLocalAssist,ptAdvisable,tugsSalvage,tugsAssist,qtPratique,qtDerattCert,qtOther,cmTelephone,cmTelegraph,cmRadio,cmRadioTel,cmAir,cmRail,loWharves,loAnchor,loMedMoor,loBeachMoor,loIceMoor,medFacilities,garbageDisposal,degauss,dirtyBallast,crFixed,crMobile,crFloating,lifts100,lifts50,lifts25,lifts0,srLongshore,srElectrical,srSteam,srNavigEquip,srElectRepair,suProvisions,suWater,suFuel,suDiesel,suDeck,suEngine,repairCode,drydock,railway,
8930,RESERVE,8650,US GULF COAST,US,United States,30,3,N,90,33,W,CP05,11369,V,RN,N,N,N,Y,Y,Y,K,H,G,D,,L,,,,,Y,Y,,,Y,Y,,,Y,,Y,,,,Y,Y,Y,,,,,Y,,,,,,,,,,,Y,,,,,,Y,N,N,,,,,,
17900,RICHARDSON,16000,UNITED STATES W COAST,US,United States,48,27,N,122,54,W,CP07,18434,V,CN,E,N,N,N,,Y,,,,N,4,,,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,
8320,RICHMOND,6585,UNITED STATES E COAST,US,United States,37,32,N,77,25,W,CP03,12251,V,RN,E,N,N,N,Y,Y,N,N,N,N,4,L,,Y,Y,N,Y,Y,,,,,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,,,,,Y,Y,,N,Y,,,,,Y,Y,,Y,,,Y,Y,Y,Y,Y,Y,Y,C,S,,
16540,RIO VISTA,16000,UNITED STATES W COAST,US,United States,38,9,N,121,42,W,CP07,18661,V,RN,E,Y,N,N,Y,Y,L,,M,,4,,,,,N,,Y,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,Y,Y,,Y,,,C,,S,
7070,ROBINHOOD,6585,UNITED STATES E COAST,US,United States,43,51,N,69,44,W,CP01,13296,V,RN,G,Y,N,N,Y,N,H,C,P,,9,M,Y,,N,N,N,N,N,,,N,Y,Y,Y,,Y,,,,,,Y,,,,,,,,N,Y,,,,,Y,Y,,,,,Y,Y,Y,Y,Y,Y,Y,B,S,S,
17940,ROCHE  HARBOR,16000,UNITED STATES W COAST,US,United States,48,37,N,123,10,W,CP07,18433,V,CN,E,,,,,,,L,,L,5,,,,,,,Y,,,,,,,,,Y,,Y,,Y,,,Y,,,,Y,Y,,,Y,,,,,,Y,N,Y,N,N,N,Y,Y,Y,Y,N,N,,,,
3200,ROCHESTER,3120,US LAKE ONTARIO,US,United States,43,16,N,77,36,W,CP06,14815,S,RN,E,N,N,Y,Y,Y,N,N,N,,,M,Y,Y,Y,,Y,Y,,,,,N,Y,Y,Y,Y,,,Y,Y,Y,Y,,,,,,,,N,,,Y,,,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,C,,,
6960,ROCKLAND,6585,UNITED STATES E COAST,US,United States,44,6,N,69,6,W,CP01,13307,V,CB,G,Y,N,N,Y,N,O,M,N,O,10,M,Y,Y,Y,N,Y,Y,Y,,Y,N,N,Y,N,,Y,,,,Y,Y,Y,,,,,Y,,,N,Y,,,,Y,,,,,,,,Y,Y,Y,Y,Y,Y,C,,L,
4480,ROCKPORT,4300,US LAKE HURON,US,United States,45,12,N,83,23,W,CP06,14869,V,OR,P,N,N,Y,Y,Y,M,K,M,,,M,Y,N,N,N,N,Y,,,,N,N,Y,Y,,,,,,,,Y,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,
9290,ROCKPORT,8650,US GULF COAST,US,United States,28,1,N,97,3,W,CP05,11314,V,CN,G,N,N,N,Y,Y,P,O,O,,,M,,N,N,N,N,Y,,,,,,,,,Y,,,Y,Y,Y,Y,,,,,Y,,,N,,,,,,,,,,,,,Y,Y,Y,Y,,,C,,M,
6950,ROCKPORT,6585,UNITED STATES E COAST,US,United States,44,11,N,69,4,W,CP01,13307,V,CN,G,Y,N,N,Y,N,G,D,P,,10,M,Y,Y,Y,N,Y,Y,Y,,,N,N,Y,N,,Y,,,,,,Y,,,,,Y,,,N,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,C,,S,
7200,ROCKPORT,6585,UNITED STATES E COAST,US,United States,42,40,N,70,37,W,CP01,13279,V,CB,G,Y,N,N,Y,N,P,P,P,,9,M,,,N,N,N,,Y,,,N,N,Y,Y,,Y,,,,,Y,Y,,,,,Y,,,N,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,
4500,ROGERS CITY,4300,US LAKE HURON,US,United States,45,27,N,83,49,W,CP06,14864,V,OR,P,N,Y,Y,Y,Y,P,P,P,,,M,Y,N,Y,N,N,Y,,,,N,N,Y,Y,,,,,,Y,,Y,,,,,Y,,,N,,,,,,,,,,,,,,Y,Y,Y,Y,Y,C,,,
19230,ROSE INLET,19080,ALASKA,US,United States,54,57,N,132,58,W,CP08,17408,V,CN,G,N,N,N,,,,,L,,11,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,N,Y,N,N,N,N,,,,
3610,ROUGE RIVER,3400,US LAKE ERIE,US,United States,42,17,N,83,7,W,CP06,14854,S,RN,E,N,N,N,Y,Y,M,K,L,N,,M,N,N,N,,N,Y,,,,,Y,Y,Y,,Y,,,,Y,Y,Y,,,,,Y,,,N,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,A,L,,
9050,SABINE,8650,US GULF COAST,US,United States,29,43,N,93,52,W,CP05,11342,V,CN,N,N,N,N,Y,Y,J,J,J,L,1,L,Y,,Y,,Y,Y,Y,,Y,Y,Y,,Y,,Y,,,Y,Y,Y,Y,,,,,Y,,,N,,Y,Y,Y,Y,,,,Y,,,,Y,Y,Y,Y,Y,Y,,,S,
9060,SABINE PASS,8650,US GULF COAST,US,United States,29,44,N,93,54,W,CP05,11342,V,CN,N,N,N,N,Y,,J,J,J,L,1,,Y,,,,,Y,Y,,,,,,Y,,Y,,,Y,,Y,Y,,,,,Y,,,N,,,,,,,,,Y,,,,Y,Y,Y,Y,Y,Y,C,,S,
3150,SACKETS HARBOR,3120,US LAKE ONTARIO,US,United States,43,57,N,76,7,W,CP06,14811,V,CN,E,N,N,N,N,,P,P,A,M,,M,Y,N,N,,N,Y,,,,N,N,Y,Y,,Y,,,,,Y,Y,,,,,,,,N,,,,,,,Y,,Y,,,,Y,Y,Y,Y,Y,Y,C,,S,
7160,SACO,6585,UNITED STATES E COAST,US,United States,43,30,N,70,27,W,CP01,13287,V,RN,F,Y,N,Y,Y,N,P,P,P,,9,M,,,N,N,N,,Y,,,N,N,Y,Y,,Y,,,,,,Y,,,,,,,,N,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,C,,,
16590,SACRAMENTO,16000,UNITED STATES W COAST,US,United States,38,35,N,121,30,W,CP07,18662,S,RN,E,N,N,N,Y,Y,L,,L,,2,L,,Y,,N,Y,Y,Y,,,,Y,,,,Y,Y,Y,Y,Y,Y,Y,,,,,Y,Y,,N,Y,Y,,,,Y,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,B,,M,
4410,SAGINAW,4300,US LAKE HURON,US,United States,43,26,N,83,56,W,CP06,14867,S,RN,E,N,N,Y,Y,Y,L,M,M,N,,M,Y,Y,Y,N,N,Y,,,,N,N,Y,Y,,,,,,Y,,Y,,,,,Y,,,N,Y,Y,,,,Y,,,Y,,,,Y,Y,Y,Y,Y,Y,A,,M,
7225,SALEM,6585,UNITED STATES E COAST,US,United States,42,31,N,70,53,W,CP01,13276,S,CN,G,Y,N,N,Y,N,L,M,L,K,9,L,Y,,Y,N,Y,Y,,,,,Y,Y,Y,,Y,,,,Y,Y,Y,,,,,Y,,,N,,,,,,,,,,,,,Y,Y,Y,Y,,,C,,S,
8025,SALEM NJ,6585,UNITED STATES E COAST,US,United States,39,40,N,75,29,W,CP03,12311,V,RN,E,N,N,N,Y,Y,D,K,D,D,6,M,Y,Y,Y,Y,Y,Y,,,,Y,,Y,,,Y,,,Y,Y,Y,Y,,,,,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,A,,S,
8190,SALISBURY,6585,UNITED STATES E COAST,US,United States,38,22,N,75,36,W,CP03,12261,V,RN,E,N,N,Y,Y,Y,P,P,P,,3,M,,,Y,N,N,Y,,,,,,Y,Y,,Y,,,,,Y,Y,,,,,Y,,,N,,,,,,,,,,,,,Y,Y,Y,Y,,,A,,L,
16680,SAMOA,16000,UNITED STATES W COAST,US,United States,40,49,N,124,11,W,CP07,18622,V,CN,G,N,N,N,Y,,M,,L,,5,,,,,N,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,
20090,SANAK,19080,ALASKA,US,United States,54,29,N,162,49,W,CP09,16547,V,OR,F,,,,Y,,,N,,,4,,,,,,Y,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16010,SAN DIEGO,16000,UNITED STATES W COAST,US,United States,32,43,N,117,11,W,CP07,18773,M,CN,E,N,N,N,Y,,J,J,K,K,4,L,,Y,Y,N,Y,Y,Y,,Y,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,M,M,
20040,SAND POINT,19080,ALASKA,US,United States,55,20,N,160,32,W,CP09,16553,V,CN,F,N,N,N,Y,,,,M,O,5,,,,Y,,Y,,Y,,,,,,,,Y,Y,,Y,Y,,Y,Y,,,,Y,N,,,,,,,,,,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,C,,S,
3530,SANDUSKY,3400,US LAKE ERIE,US,United States,41,27,N,82,43,W,CP06,14845,S,CN,E,N,N,Y,Y,Y,M,M,M,,,M,Y,Y,Y,,N,Y,,,,,Y,Y,,Y,Y,Y,Y,Y,,,Y,,,,,Y,,,N,,,,,,,,,Y,,Y,Y,Y,Y,,Y,Y,Y,C,,S,
6870,SANDYPOINT,6585,UNITED STATES E COAST,US,United States,44,31,N,68,49,W,CP01,13309,V,RN,F,Y,N,N,Y,Y,O,O,L,,11,M,,,Y,N,Y,Y,,,,N,N,Y,N,,Y,,,,,,Y,,,,,,,,N,,,,,,,,,,,,,,,Y,Y,Y,Y,,,,
16300,SAN FRANCISCO,16000,UNITED STATES W COAST,US,United States,37,49,N,122,25,W,CP07,18650,L,CN,E,N,N,N,Y,Y,K,L,J,J,4,L,,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,M,L,
19740,SAN JUAN CANNERY,19080,ALASKA,US,United States,60,3,N,148,4,W,CP09,16702,V,CN,G,N,N,N,,,,,K,,9,,,,,,Y,,Y,,,,,,,,,Y,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,
16150,SANTA BARBARA,16000,UNITED STATES W COAST,US,United States,34,25,N,119,41,W,CP07,18725,V,CB,F,N,N,N,N,,O,J,N,,4,,,,,,,Y,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,Y,,,,,,,,,,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,C,,,
16270,SANTA CRUZ,16000,UNITED STATES W COAST,US,United States,36,58,N,122,1,W,CP07,18685,V,CN,F,N,Y,N,Y,Y,P,L,L,,4,,,Y,,,,Y,,,,,,,,,Y,,,,,,,,,,,Y,Y,,,,Y,,,,Y,,N,Y,N,Y,Y,Y,Y,N,Y,N,N,,,,
4720,SAUGATUCK,4570,US LAKE MICHIGAN,US,United States,42,40,N,86,12,W,CP06,14906,V,RN,G,N,N,Y,Y,Y,P,P,P,,,M,N,N,N,N,N,Y,,,,N,N,Y,Y,,,,Y,Y,,,Y,,,,,Y,,,N,,,,,,Y,,,,,,,Y,Y,Y,Y,Y,Y,B,,S,
4560,SAULT STE MARIE,4300,US LAKE HURON,US,United States,46,30,N,84,21,W,CP06,14884,S,RN,E,N,N,Y,Y,Y,L,L,N,M,,M,Y,Y,Y,N,Y,Y,,,,N,Y,Y,,,Y,Y,,Y,Y,,Y,,,,,Y,,,N,,,,Y,,Y,Y,,Y,,,,Y,Y,Y,Y,Y,Y,B,,,
16385,SAUSALITO,16000,UNITED STATES W COAST,US,United States,37,51,N,122,29,W,CP07,18653,V,CN,G,N,N,N,N,Y,N,,,,4,,,,,,,,,,,,,,,,Y,Y,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,B,,M,
8530,SAVANNAH,6585,UNITED STATES E COAST,US,United States,32,5,N,81,5,W,CP04,11512,M,RN,G,Y,N,N,Y,Y,H,H,K,J,8,L,Y,Y,Y,Y,Y,Y,,,,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,,,,,Y,Y,,N,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,S,,
20420,SAVOONGA,20185,ALASKA CONTINUED,US,United States,63,41,N,170,24,W,CP09,16006,V,OR,P,,,,Y,,,,,,1,,,,,,Y,,Y,,,,,,,,,Y,,,,,,Y,,,,Y,N,,,,,,,,,,Y,Y,N,N,N,Y,N,Y,Y,N,N,,,,
7970,SAYREVILLE,6585,UNITED STATES E COAST,US,United States,40,28,N,74,22,W,CP02,12332,V,CN,G,N,N,N,Y,Y,O,O,O,,5,M,,,,,,Y,,,,N,N,Y,N,,Y,,,,,,Y,,,,,Y,,,N,,,,,,,,,,,,,Y,Y,,,,,C,,,
7270,SCITUATE,6585,UNITED STATES E COAST,US,United States,42,12,N,70,43,W,CP01,13269,V,CB,G,N,N,N,Y,Y,P,O,P,,9,M,,,N,N,Y,,,,,N,N,Y,Y,,Y,,,,,,Y,,,,,,,,N,,,,,,,,,,,,Y,Y,Y,Y,Y,,,,,S,
6910,SEARSPORT,6585,UNITED STATES E COAST,US,United States,44,27,N,68,55,W,CP01,13309,S,RN,G,Y,N,N,N,Y,K,K,H,J,10,L,Y,,Y,N,Y,,,,,N,Y,Y,,,Y,,,Y,Y,Y,Y,,,,,Y,,,N,,,,,,,,Y,,,,,Y,Y,Y,Y,,,C,,S,
17730,SEATTLE,16000,UNITED STATES W COAST,US,United States,47,36,N,122,20,W,CP07,18450,L,CN,E,N,N,N,Y,Y,K,A,A,H,8,L,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,Y,,Y,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,S,L,
17110,SEKIU,16000,UNITED STATES W COAST,US,United States,48,16,N,124,18,W,CP07,18460,V,CN,F,Y,N,N,Y,,M,,O,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,
19780,SELDOVIA,19080,ALASKA,US,United States,59,26,N,151,44,W,CP09,16646,V,CN,E,N,N,N,Y,,M,F,M,,15,,,,,,Y,,Y,,,,,,,,,Y,,Y,Y,,Y,Y,,,,Y,N,,,,,,,,,,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,,,,
18060,SEMIAHMOO,16000,UNITED STATES W COAST,US,United States,48,59,N,122,46,W,CP07,18421,V,CN,G,N,N,N,Y,,,N,L,,6,,,,,,,Y,,,,,,,,,Y,,,,Y,Y,Y,Y,,,,Y,Y,,,,,,,,,,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,,,,
19760,SEWARD,19080,ALASKA,US,United States,60,6,N,149,26,W,CP09,16682,S,CN,P,N,N,N,Y,,A,A,K,,10,,,,,,Y,,Y,,,,,Y,,,Y,Y,,Y,Y,Y,Y,Y,,,,Y,Y,,N,,Y,,,,Y,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,C,,S,
7940,SEWAREN,6585,UNITED STATES E COAST,US,United States,40,33,N,74,15,W,CP02,12331,V,RN,G,N,N,N,Y,Y,J,J,K,K,5,L,,,,,,Y,,,,,,,,,Y,,,,Y,Y,Y,,,,,Y,,,N,,,,,,,,Y,Y,,,,Y,Y,Y,Y,Y,Y,A,,,
4880,SHEBOYGAN,4570,US LAKE MICHIGAN,US,United States,43,45,N,87,42,W,CP06,14922,S,RN,F,N,N,Y,Y,Y,O,K,O,,,M,Y,Y,Y,N,Y,Y,,,,N,Y,Y,Y,,Y,Y,Y,Y,,Y,Y,,,,,Y,,,N,,,,,,Y,Y,,Y,,,Y,Y,Y,Y,Y,Y,Y,C,,S,
17650,SHELTON,16000,UNITED STATES W COAST,US,United States,47,13,N,123,6,W,CP07,18457,V,CN,E,N,N,N,,,,,,,11,,,,,,,,Y,,,,,,,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,
19650,SHEPARD POINT,19080,ALASKA,US,United States,60,38,N,145,40,W,CP09,16710,V,OR,G,N,N,N,Y,,,,L,,10,,,,,,Y,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20425,SHISHMAREF,20185,ALASKA CONTINUED,US,United States,66,15,N,166,5,W,CP09,16005,V,CN,F,N,N,Y,Y,,,L,,,,,,,,,,,Y,,,,,,,,,,,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,
17410,SILVERDALE,16000,UNITED STATES W COAST,US,United States,47,39,N,122,42,W,CP07,18449,V,CN,E,N,N,N,,Y,,,,,9,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,N,,,,,,,,,,N,N,N,N,Y,Y,Y,N,N,N,N,,,,
9230,SINCO,8650,US GULF COAST,US,United States,29,43,N,95,14,W,CP05,11325,V,RN,G,N,N,N,Y,Y,J,K,K,,1,,,Y,,,,Y,,,,,,,,,Y,,,Y,,Y,Y,,,,,Y,,,N,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,,M,
19410,SITKA,19080,ALASKA,US,United States,57,3,N,135,20,W,CP08,17327,S,CN,G,N,Y,N,Y,,L,A,J,,8,,Y,,Y,N,Y,Y,Y,,,,Y,Y,,,Y,Y,Y,Y,Y,,Y,Y,,,,Y,Y,,N,,,,,,,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,C,,S,
19590,SKAGWAY,19080,ALASKA,US,United States,59,27,N,135,20,W,CP08,17317,V,CN,F,N,N,N,,,A,L,J,,14,L,,,Y,N,Y,Y,Y,,,,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,Y,,Y,,,,,,,,Y,Y,N,N,N,Y,Y,N,N,N,N,N,,,
20175,SKOOT COVE,20095,ALEUTIAN ISLANDS,US,United States,52,43,N,174,4,E,CP09,16436,V,CN,F,N,N,N,,,,,O,,2,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8810,SLIDELL,8650,US GULF COAST,US,United States,30,16,N,89,47,W,CP05,11369,V,LC,E,N,N,N,,Y,P,P,P,,,M,Y,Y,Y,,Y,Y,,,Y,,Y,,,,Y,,,Y,,Y,Y,,,,,Y,,,N,Y,,Y,Y,,,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,B,S,S,
19807,SNUG HARBOR,19080,ALASKA,US,United States,60,6,N,152,35,W,CP09,16661,V,CN,G,N,N,Y,Y,,,B,N,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,
3190,SODUS BAY,3120,US LAKE ONTARIO,US,United States,43,16,N,76,59,W,CP06,14814,V,CN,E,N,N,Y,N,,O,O,O,,,,Y,,N,,N,Y,,,,N,,Y,Y,,Y,,,,,Y,Y,,,,,,,,N,,,Y,,Y,,,,Y,,,Y,,Y,Y,Y,Y,Y,C,,,
20390,SOLOMON,20185,ALASKA CONTINUED,US,United States,64,33,N,164,24,W,CP09,16200,V,OR,P,N,N,Y,Y,,,G,,,1,,,,,,Y,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8227,SOLOMONS ISLAND,6585,UNITED STATES E COAST,US,United States,38,19,N,76,27,W,CP03,12284,V,RN,E,N,N,N,N,Y,L,L,P,,1,M,Y,,N,N,N,Y,,,,,,Y,N,,Y,,,,,,Y,,,,,Y,,,N,,,,,,,,,,,,,Y,Y,,Y,,,C,,S,
6690,SORRENTO,6585,UNITED STATES E COAST,US,United States,44,28,N,68,11,W,CP01,13318,V,CN,F,N,N,N,Y,N,P,P,P,,10,M,Y,Y,N,N,N,N,Y,,,N,N,Y,N,,Y,,,,,,Y,,,,,,,,N,,,,,,,,,,,,Y,Y,Y,,,,,,,,
7980,SOUTH AMBOY,6585,UNITED STATES E COAST,US,United States,40,29,N,74,16,W,CP02,12332,S,CN,G,N,N,N,Y,Y,K,K,L,,5,M,,,N,N,N,Y,,,,Y,N,Y,N,,Y,,,,,,Y,,,,,Y,,,N,,,,,,,,,,,,,Y,Y,,,Y,Y,C,,,
17010,SOUTH BEND,16000,UNITED STATES W COAST,US,United States,46,40,N,123,47,W,CP07,18504,S,RN,E,N,N,N,Y,,L,L,L,,8,,Y,Y,,,,Y,,,,,,,,,Y,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,C,,S,
7030,SOUTH BRISTOL,6585,UNITED STATES E COAST,US,United States,43,52,N,69,33,W,CP01,13293,V,CN,F,Y,N,N,Y,N,N,H,O,,9,M,,,N,N,N,N,,,,N,N,Y,Y,,Y,,,,,,Y,,,,,,,,N,,,,,,,,,,,,Y,Y,Y,,Y,Y,Y,C,,S,
7140,SOUTH HARPSWELL,6585,UNITED STATES E COAST,US,United States,43,44,N,70,1,W,CP01,13290,V,CN,F,N,N,N,Y,,O,H,P,,9,M,,,N,N,N,,Y,,,N,N,Y,Y,,Y,,,,,,Y,,,,,,,,N,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,,,
4730,SOUTH HAVEN,4570,US LAKE MICHIGAN,US,United States,42,24,N,86,17,W,CP06,14906,V,RN,F,N,N,Y,Y,Y,O,O,P,,,M,N,N,N,N,N,Y,,,,N,N,Y,Y,,Y,,,,,Y,Y,,,,,Y,,,N,,,,,,,,,Y,,,,Y,Y,Y,Y,Y,Y,B,,S,
7580,SOUTHPORT,6585,UNITED STATES E COAST,US,United States,41,8,N,73,17,W,CP02,12369,V,RN,G,N,N,N,Y,N,P,P,P,,7,M,,,N,N,N,Y,,,,N,N,Y,Y,,Y,,,,,,Y,,,,,,,,N,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,C,,S,
8480,SOUTHPORT,6585,UNITED STATES E COAST,US,United States,33,55,N,78,1,W,CP04,11537,V,RN,G,N,N,N,Y,N,K,K,M,,4,M,,,N,N,N,Y,,,,,,Y,Y,,Y,,,,,Y,Y,,,,,,,,N,,,,,,,,,,,,,Y,Y,,Y,,,C,,S,
16420,SOUTH VALLEJO,16000,UNITED STATES W COAST,US,United States,38,5,N,122,15,W,CP07,18655,S,CN,E,N,N,N,Y,Y,L,M,L,,4,,,,,,,Y,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,
6720,SOUTHWEST HARBOR,6585,UNITED STATES E COAST,US,United States,44,17,N,68,19,W,CP01,13321,V,CN,G,N,N,N,Y,N,K,H,O,,10,M,Y,,Y,N,N,N,Y,,,N,N,Y,N,,Y,,,,,,Y,,,,,,,,N,Y,,,,,Y,Y,,,,,Y,Y,Y,Y,Y,Y,Y,A,,S,
8822,SOUTHWEST PASS,8650,US GULF COAST,US,United States,28,27,N,90,42,W,CP05,,S,RN,N,N,N,N,Y,,,,,J,,M,,,,,,,Y,Y,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
7600,STAMFORD,6585,UNITED STATES E COAST,US,United States,41,2,N,73,33,W,CP02,12368,V,RN,E,N,N,Y,Y,N,O,O,O,,7,M,,,N,N,N,Y,,,,N,N,Y,Y,,Y,Y,,,,Y,Y,,,,,Y,,,N,,,,,,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,B,,M,
7830,STAPLETON SI,6585,UNITED STATES E COAST,US,United States,40,38,N,74,4,W,CP02,12333,S,CN,G,N,N,N,Y,Y,H,H,J,H,5,L,Y,Y,Y,N,Y,Y,,,,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,,,,,Y,Y,,N,Y,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,,,
8590,ST AUGUSTINE,6585,UNITED STATES E COAST,US,United States,29,54,N,81,19,W,CP04,11488,V,CN,E,Y,N,N,Y,Y,O,M,N,,5,M,Y,,Y,N,N,N,,,Y,,,Y,Y,,Y,,,,,,Y,,,,,Y,,,N,,,,,,,,,Y,,,Y,Y,Y,,Y,Y,Y,C,,S,
4340,ST CLAIR,4300,US LAKE HURON,US,United States,42,49,N,82,29,W,CP06,14852,V,RN,E,N,N,Y,Y,Y,P,N,N,,,M,Y,N,Y,N,N,Y,,,,N,Y,Y,Y,,,,,,Y,,Y,,,,,,,,N,,,,,,Y,,,,,,,,,Y,Y,Y,Y,C,,,
19280,STEAMBOAT BAY,19080,ALASKA,US,United States,55,32,N,133,38,W,CP08,17406,V,CN,G,N,Y,N,,,,A,N,O,8,,Y,,,,,,Y,,,,,,,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,
16930,ST HELENS,16000,UNITED STATES W COAST,US,United States,45,52,N,122,48,W,CP07,18524,V,RN,E,N,N,N,Y,Y,M,,L,,2,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,
4540,ST IGNACE,4300,US LAKE HURON,US,United States,45,51,N,84,43,W,CP06,14881,V,CN,F,N,N,Y,Y,Y,M,J,M,,,M,Y,,N,N,Y,Y,,,,N,N,Y,Y,,,,,,Y,Y,Y,,,,,,,,N,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,,,
8893,ST. JAMES,8650,US GULF COAST,US,United States,29,59,N,90,56,W,CP05,11352,S,RN,F,,,,Y,,,,,J,,M,,,,,Y,Y,Y,Y,,,,,Y,,Y,,,,Y,Y,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
4580,ST. JAMES HARBOR,4570,US LAKE MICHIGAN,US,United States,45,44,N,85,31,W,CP06,14911,V,CN,F,N,N,Y,Y,Y,O,K,O,,,M,Y,Y,N,N,N,Y,,,,N,N,Y,,,Y,,,,Y,,Y,,,,,Y,,,N,,,,,,,,,Y,,,,Y,Y,Y,Y,Y,Y,D,,,
4740,ST JOSEPH,4570,US LAKE MICHIGAN,US,United States,42,7,N,86,29,W,CP06,14930,S,RN,F,N,N,Y,Y,Y,M,L,M,,,M,N,N,N,N,N,Y,,,,N,N,Y,Y,,Y,,,,,,Y,,,,,Y,,,N,,,,,,,Y,,Y,,,,Y,Y,Y,Y,Y,Y,B,,S,
